id,listing_url,name,host_id,street,neighbourhood,city,state,zipcode,country,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_365,reviews_per_month,borough,english_translation,population,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,bookings_per_month,high_availability
4296384,https://www.airbnb.com/rooms/4296384,"Charming room, central, free bikes",22304063,"Joubertstraat, Amsterdam, Noord-Holland 1091 XP, Netherlands",Oud-Oost,Amsterdam,Noord-Holland,1091 XP,Netherlands,52.35380407,4.912874334,Apartment,Private room,3,1,1,2,Real Bed,69,425,950,,15,1,10,1,1125,313,3.61,Oost,East Amsterdam,123000,26,2015-01-31,2015-08-22,94,9,9,10,9,9,9,7.22,true
5410552,https://www.airbnb.com/rooms/5410552,BRAND NEW! Perfect for Group of 3,1464510,"Tilanusstraat, Amsterdam, Noord-Holland 1091 BD, Netherlands",Oud-Oost,Amsterdam,Noord-Holland,1091 BD,Netherlands,52.3583907,4.909329026,Apartment,Entire home/apt,3,1,1,1,Real Bed,79,,,,25,2,10,2,1125,169,2.11,Oost,East Amsterdam,123000,12,2015-03-17,2015-08-31,88,10,9,8,9,10,9,4.22,false
7096471,https://www.airbnb.com/rooms/7096471,Centrally located urban oasis,37197345,"Vrolikstraat, Amsterdam, Noord-Holland 1092TT, Netherlands",Oud-Oost,Amsterdam,Noord-Holland,1092TT,Netherlands,52.35794076,4.921490846,House,Entire home/apt,2,1,1,1,Real Bed,85,525,,,,1,25,2,1125,23,3.75,Oost,East Amsterdam,123000,5,2015-07-26,2015-08-17,95,10,10,10,10,10,10,7.5,false
7941426,https://www.airbnb.com/rooms/7941426,Gezellig appartement Amsterdam-Oost,11805841,"Ruyschstraat, Amsterdam, Noord-Holland 1091MS, Netherlands",Oud-Oost,Amsterdam,Noord-Holland,1091MS,Netherlands,52.35935131,4.914070906,Apartment,Entire home/apt,3,1,2,1,Real Bed,150,,,,,1,0,1,1125,3,,Oost,East Amsterdam,123000,0,,,,,,,,,,,false
6251700,https://www.airbnb.com/rooms/6251700,Cosy studio,32400813,"Iepenweg, Amsterdam, Noord-Holland 1091, Netherlands",Oud-Oost,Amsterdam,Noord-Holland,1091,Netherlands,52.35731554,4.914749389,Apartment,Entire home/apt,2,1,0,1,Real Bed,90,,,,,1,0,2,1125,0,,Oost,East Amsterdam,123000,0,,,,,,,,,,,false
5561173,https://www.airbnb.com/rooms/5561173,Cosy apartment,11153927,"Tweede Oosterparkstraat, Amsterdam, Noord-Holland 1092 BP, Netherlands",Oud-Oost,Amsterdam,Noord-Holland,1092 BP,Netherlands,52.35774347,4.918889535,Apartment,Entire home/apt,2,1,1,1,Real Bed,69,,,200,25,1,0,2,5,0,0.94,Oost,East Amsterdam,123000,1,2015-08-03,2015-08-03,100,10,10,10,10,6,10,1.88,false
7097834,https://www.airbnb.com/rooms/7097834,Spacious and light appartment,15748791,"Wagenaarstraat, Amsterdam, Noord-Holland 1093 EA, Netherlands",Oud-Oost,Amsterdam,Noord-Holland,1093 EA,Netherlands,52.36257073,4.930374182,Apartment,Private room,2,1,1,1,Real Bed,100,541,,,,1,0,4,1125,359,1.53,Oost,East Amsterdam,123000,3,2015-07-08,2015-07-30,87,9,8,10,10,9,7,3.06,true
4154681,https://www.airbnb.com/rooms/4154681,Spacious apt. in trendy East area,10232409,"Commelinstraat, Amsterdam, North Holland 1093TR, Netherlands",Oud-Oost,Amsterdam,North Holland,1093TR,Netherlands,52.36257931,4.923440633,Apartment,Entire home/apt,2,1,1,1,Real Bed,89,550,,150,30,1,0,2,1125,279,,Oost,East Amsterdam,123000,0,,,,,,,,,,,true
1560179,https://www.airbnb.com/rooms/1560179,Charming riverside appartment,6332009,"Amsterdam, North Holland 1091 TE, Netherlands",Oud-Oost,Amsterdam,North Holland,1091 TE,Netherlands,52.35176479,4.912337614,Apartment,Entire home/apt,4,1,1,2,Real Bed,80,,,250,30,1,30,3,1125,282,0.7,Oost,East Amsterdam,123000,16,2013-10-21,2015-08-03,93,10,9,9,10,9,9,1.4,true
4755391,https://www.airbnb.com/rooms/4755391,Beautiful appartment Amsterdam,24539542,"Wijttenbachstraat, Amsterdam, Noord-Holland 1093 HW, Netherlands",Oud-Oost,Amsterdam,Noord-Holland,1093 HW,Netherlands,52.35993992,4.928841229,Apartment,Entire home/apt,4,1,2,2,Real Bed,50,,,100,,1,50,1,1125,245,,Oost,East Amsterdam,123000,0,,,,,,,,,,,true
5845280,https://www.airbnb.com/rooms/5845280,Modern apartment near city centre,10633845,"Amsterdam, NH 1093 VG, Netherlands",Oud-Oost,Amsterdam,NH,1093 VG,Netherlands,52.36085385,4.925301793,Apartment,Entire home/apt,2,1,1,1,Real Bed,90,600,,200,30,1,0,1,1125,336,1.76,Oost,East Amsterdam,123000,2,2015-08-02,2015-08-31,80,10,10,10,10,9,10,3.52,true
6819794,https://www.airbnb.com/rooms/6819794,Nice apartment close to everything!,35712611,"Tweede Oosterparkstraat, Amsterdam, Noord-Holland 1091 HT, Netherlands",Oud-Oost,Amsterdam,Noord-Holland,1091 HT,Netherlands,52.35621434,4.912862101,Apartment,Entire home/apt,4,1,2,2,Real Bed,125,750,,150,35,1,0,3,1125,245,1.87,Oost,East Amsterdam,123000,2,2015-08-03,2015-08-12,70,9,5,9,8,7,6,3.74,true
2985952,https://www.airbnb.com/rooms/2985952,"Spacious&friendly garden apartment ",1448980,"Eerste Oosterparkstraat, Amsterdam, North Holland 1091 GW, Netherlands",Oud-Oost,Amsterdam,North Holland,1091 GW,Netherlands,52.3532546,4.911468281,Apartment,Entire home/apt,2,1,1,1,Real Bed,89,550,,,35,1,0,2,1125,249,0.63,Oost,East Amsterdam,123000,10,2014-05-19,2015-05-17,93,10,10,10,10,9,9,1.26,true
5137921,https://www.airbnb.com/rooms/5137921,"Light, cosy and modern apartment",15123003,"Linnaeuskade, Amsterdam, Noord-Holland 1098, Netherlands",Oud-Oost,Amsterdam,Noord-Holland,1098,Netherlands,52.3574221,4.935836741,Apartment,Entire home/apt,5,1,3,2,Real Bed,110,,,,40,2,15,1,1125,242,,Oost,East Amsterdam,123000,0,,,,,,,,,,,false
7720748,https://www.airbnb.com/rooms/7720748,"Pretty apartment, lovely location",28347430,"Beukenplein, Amsterdam, Noord-Holland 1090 KG, Netherlands",Oud-Oost,Amsterdam,Noord-Holland,1090 KG,Netherlands,52.35643865,4.917058236,Condominium,Entire home/apt,3,1,1,1,Real Bed,98,,,,,1,0,1,2,3,1,Oost,East Amsterdam,123000,1,2015-08-10,2015-08-10,100,10,10,10,10,8,10,2,false
6422527,https://www.airbnb.com/rooms/6422527,Romantic apartment & great location,33047779,"Eerste Oosterparkstraat, Amsterdam, Noord-Holland 1091, Netherlands",Oud-Oost,Amsterdam,Noord-Holland,1091,Netherlands,52.35673252,4.909588411,Apartment,Entire home/apt,2,1.5,1,1,Real Bed,120,,3100,,20,1,0,3,1125,0,0.91,Oost,East Amsterdam,123000,2,2015-06-30,2015-08-21,100,10,10,10,10,10,9,1.82,false
629635,https://www.airbnb.com/rooms/629635,Beautiful designed spacious app.,3128325,"Wibautstraat, Amsterdam, North Holland 1091, Netherlands",Oud-Oost,Amsterdam,North Holland,1091,Netherlands,52.35361147,4.91159041,Apartment,Entire home/apt,2,1,2,2,Real Bed,139,750,,300,50,1,0,1,14,334,0.2,Oost,East Amsterdam,123000,4,2014-01-03,2015-08-22,80,9,8,9,9,10,8,0.4,true
7770162,https://www.airbnb.com/rooms/7770162,Cosy apartment near city center,8769283,"Mauritskade, Amsterdam, Noord-Holland 1091 GC, Netherlands",Oud-Oost,Amsterdam,Noord-Holland,1091 GC,Netherlands,52.36050239,4.912048491,Condominium,Entire home/apt,2,1.5,1,1,Real Bed,95,,,,,1,0,1,1125,195,,Oost,East Amsterdam,123000,0,,,,,,,,,,,false
4648294,https://www.airbnb.com/rooms/4648294,Lovely appartement centre Amsterdam,24063989,"Maritzstraat, Amsterdam, Noord-Holland 1091 KW, Netherlands",Oud-Oost,Amsterdam,Noord-Holland,1091 KW,Netherlands,52.35530164,4.918626871,Apartment,Entire home/apt,4,1,2,2,Real Bed,107,,,100,20,2,15,2,1125,0,0.48,Oost,East Amsterdam,123000,4,2014-12-27,2015-07-18,95,10,9,9,9,8,10,0.96,false
552300,https://www.airbnb.com/rooms/552300,"Spacious house, city centre +garden",1500854,"Tilanusstraat, Amsterdam, North Holland 1091, Netherlands",Oud-Oost,Amsterdam,North Holland,1091,Netherlands,52.35975194,4.911588292,House,Entire home/apt,5,1,3,3,Real Bed,175,,,100,30,4,30,3,18,63,0.11,Oost,East Amsterdam,123000,3,2013-06-19,2015-08-04,93,9,9,10,10,9,9,0.22,false
6989173,https://www.airbnb.com/rooms/6989173,Amazing apartment near city centre,25745744,"Eikenweg, Amsterdam, Noord-Holland 1092 CA, Netherlands",Oud-Oost,Amsterdam,Noord-Holland,1092 CA,Netherlands,52.35921654,4.92022061,Apartment,Entire home/apt,2,1,1,1,Real Bed,80,,,300,40,1,0,2,1125,242,0.83,Oost,East Amsterdam,123000,1,2015-07-30,2015-07-30,100,10,10,10,10,10,10,1.66,false
3248280,https://www.airbnb.com/rooms/3248280,"Boat with Amsterdam captain ",6813637,"Mauritskade, Amsterdam, North Holland 1092, Netherlands",Oud-Oost,Amsterdam,North Holland,1092,Netherlands,52.36277078,4.922929942,Boat,Entire home/apt,4,0,0,1,Airbed,80,,,,,2,10,1,1,365,,Oost,East Amsterdam,123000,0,,,,,,,,,,,true
856231,https://www.airbnb.com/rooms/856231,"Modern bright top apartment  ",4475783,"Tweede Oosterparkstraat, Amsterdam, North Holland 1091 JC, Netherlands",Oud-Oost,Amsterdam,North Holland,1091 JC,Netherlands,52.35636835,4.913355774,Apartment,Entire home/apt,2,1,1,1,Pull-out Sofa,109,799,2600,150,20,2,20,4,21,121,0.27,Oost,East Amsterdam,123000,8,2013-03-27,2015-04-06,98,10,10,10,10,9,10,0.54,false
3745174,https://www.airbnb.com/rooms/3745174,Modern private room by Amstel river,860335,"Jan Bernardusstraat, Amsterdam, North Holland 1091TT, Netherlands",Oud-Oost,Amsterdam,North Holland,1091TT,Netherlands,52.35036993,4.912314041,Apartment,Private room,2,1,1,2,Real Bed,120,,,150,20,0,0,2,1125,50,0.69,Oost,East Amsterdam,123000,9,2014-08-10,2015-06-15,98,9,10,10,10,8,9,1.38,false
7432036,https://www.airbnb.com/rooms/7432036,Beautiful appartment with garden,5005555,"Eerste Oosterparkstraat, Amsterdam, Noord-Holland 1091 GT, Netherlands",Oud-Oost,Amsterdam,Noord-Holland,1091 GT,Netherlands,52.35646962,4.909437611,Apartment,Entire home/apt,2,1,1,1,Real Bed,100,500,,,35,0,0,1,1125,37,2,Oost,East Amsterdam,123000,2,2015-08-23,2015-09-01,100,10,10,10,10,10,9,4,false
124831,https://www.airbnb.com/rooms/124831,Very Cosy Spacious Apartment,621555,"Wijttenbachstraat, Amsterdam, North Holland 1093, Netherlands",Oud-Oost,Amsterdam,North Holland,1093,Netherlands,52.36125779,4.92679505,Apartment,Entire home/apt,4,1,1,2,Real Bed,110,600,1000,,,2,20,4,7,312,0.38,Oost,East Amsterdam,123000,20,2011-05-30,2015-06-03,93,9,9,10,10,9,9,0.76,true
7442668,https://www.airbnb.com/rooms/7442668,"Cosy and bright, near city hotspots",38990542,"Leeuwenhoekstraat, Amsterdam, Noord-Holland 1091RX, Netherlands",Oud-Oost,Amsterdam,Noord-Holland,1091RX,Netherlands,52.35843109,4.908788361,Apartment,Entire home/apt,2,1,1,1,Real Bed,85,475,,,20,2,40,2,6,0,1,Oost,East Amsterdam,123000,1,2015-08-22,2015-08-22,100,10,10,10,10,10,10,2,false
6334470,https://www.airbnb.com/rooms/6334470,House+garden near Amsterdam center,32767662,"Wijttenbachstraat, Amsterdam, Noord-Holland 1093 HR, Netherlands",Oud-Oost,Amsterdam,Noord-Holland,1093 HR,Netherlands,52.36037176,4.926478252,Apartment,Entire home/apt,4,1,2,2,Real Bed,195,1000,3500,,50,1,0,2,15,39,1.82,Oost,East Amsterdam,123000,2,2015-08-02,2015-08-10,90,10,10,10,10,9,9,3.64,false
7229868,https://www.airbnb.com/rooms/7229868,Light apt at park near hip square,2329292,"Vrolikstraat, Amsterdam, NH 1092, Netherlands",Oud-Oost,Amsterdam,NH,1092,Netherlands,52.35688562,4.923223154,Apartment,Entire home/apt,4,1,1,4,Real Bed,99,650,3000,,50,2,25,2,1125,341,2.81,Oost,East Amsterdam,123000,3,2015-08-04,2015-08-26,87,8,9,10,9,9,8,5.62,true
2527472,https://www.airbnb.com/rooms/2527472,"Spacious luxury apartment ",5071241,"Camperstraat, Amsterdam, North Holland 1091 AG, Netherlands",Oud-Oost,Amsterdam,North Holland,1091 AG,Netherlands,52.359034,4.913923243,Apartment,Entire home/apt,4,1.5,1,2,Real Bed,89,,1250,250,36,2,25,2,1125,247,1.56,Oost,East Amsterdam,123000,22,2014-07-07,2015-06-21,93,9,10,10,10,9,9,3.12,true
8049101,https://www.airbnb.com/rooms/8049101,Luxurious apartment with balcony,42504852,"Krugerstraat, Amsterdam, Noord-Holland 1091, Netherlands",Oud-Oost,Amsterdam,Noord-Holland,1091,Netherlands,52.35388678,4.918021592,Apartment,Entire home/apt,3,1,1,1,Real Bed,150,,,250,250,1,0,1,1125,363,,Oost,East Amsterdam,123000,0,,,,,,,,,,,true
3641595,https://www.airbnb.com/rooms/3641595,light studio apartment near amstel,17071433,"Jan Bernardusstraat, Amsterdam, North Holland 1091TT, Netherlands",Oud-Oost,Amsterdam,North Holland,1091TT,Netherlands,52.35044176,4.913283508,Apartment,Entire home/apt,2,1,0,1,Real Bed,90,580,,,,1,0,2,10,229,1.33,Oost,East Amsterdam,123000,18,2014-07-25,2015-08-24,88,10,8,10,9,8,9,2.66,false
4843590,https://www.airbnb.com/rooms/4843590,home with balcony near the canal,10392465,"Weesperzijde, Amsterdam, Noord-Holland 1091 EJ, Netherlands",Oud-Oost,Amsterdam,Noord-Holland,1091 EJ,Netherlands,52.35406603,4.909683318,Apartment,Entire home/apt,3,1,2,2,Real Bed,125,,,,15,2,25,1,1125,0,,Oost,East Amsterdam,123000,0,,,,,,,,,,,false
5777751,https://www.airbnb.com/rooms/5777751,Beautiful and Trendy apartment!!,10508004,"Populierenweg, Amsterdam, NH 1092 EV, Netherlands",Oud-Oost,Amsterdam,NH,1092 EV,Netherlands,52.35909145,4.925525417,Apartment,Entire home/apt,4,1,2,2,Real Bed,75,650,,450,30,2,25,1,1125,239,1.38,Oost,East Amsterdam,123000,7,2015-04-06,2015-08-23,89,9,9,9,10,9,9,2.76,false
3320016,https://www.airbnb.com/rooms/3320016,Loft Appartement,4084012,"Linnaeusstraat, Amsterdam, North Holland 1093 EE, Netherlands",Oud-Oost,Amsterdam,North Holland,1093 EE,Netherlands,52.36322058,4.924454191,Loft,Entire home/apt,2,1,1,1,Real Bed,185,1131,3991,,,2,35,2,60,361,0.47,Oost,East Amsterdam,123000,1,2015-07-03,2015-07-03,80,8,10,10,10,10,8,0.94,true
4844183,https://www.airbnb.com/rooms/4844183,Nice light & spacious apartment!,10844398,"Blasiusstraat, Amsterdam, Noord-Holland 1091, Netherlands",Oud-Oost,Amsterdam,Noord-Holland,1091,Netherlands,52.35648085,4.908113543,Apartment,Entire home/apt,2,1,1,1,Real Bed,125,850,2250,150,35,2,0,3,1125,350,0.19,Oost,East Amsterdam,123000,1,2015-04-01,2015-04-01,,,,,,,,0.38,true
6253334,https://www.airbnb.com/rooms/6253334,Former shop is now spacious home,23732328,"Andreas Bonnstraat, Amsterdam, Noord-Holland 1091 BA, Netherlands",Oud-Oost,Amsterdam,Noord-Holland,1091 BA,Netherlands,52.35996625,4.913295664,Apartment,Entire home/apt,3,1,1,2,Real Bed,124,,,,50,2,25,3,1125,221,1,Oost,East Amsterdam,123000,1,2015-08-08,2015-08-08,100,10,10,10,10,10,10,2,false
7891737,https://www.airbnb.com/rooms/7891737,Stop your search; This is it!,21905880,"Wijttenbachstraat 48 A+B, Amsterdam, Noord-Holland 1093 JD, Netherlands",Oud-Oost,Amsterdam,Noord-Holland,1093 JD,Netherlands,52.35978012,4.927193477,House,Entire home/apt,4,1,2,2,Real Bed,180,1050,3500,750,80,1,0,1,60,89,,Oost,East Amsterdam,123000,0,,,,,,,,,,,false
1272704,https://www.airbnb.com/rooms/1272704,Beautiful apartment near centre,6926976,"Eerste van Swindenstraat, Amsterdam, North Holland 1093, Netherlands",Oud-Oost,Amsterdam,North Holland,1093,Netherlands,52.36474663,4.924865315,Apartment,Entire home/apt,2,1,1,1,Real Bed,90,615,,150,30,1,0,2,14,89,0.52,Oost,East Amsterdam,123000,12,2013-10-14,2015-05-25,98,10,10,10,10,10,10,1.04,false
3635761,https://www.airbnb.com/rooms/3635761,Lovely appartment with sunny garden,18333814,"Tweede Oosterparkstraat, Amsterdam, North Holland 1092 BP, Netherlands",Oud-Oost,Amsterdam,North Holland,1092 BP,Netherlands,52.35727893,4.917708147,Apartment,Entire home/apt,2,1,1,1,Real Bed,100,665,,,30,2,25,2,1125,313,0.79,Oost,East Amsterdam,123000,10,2014-08-19,2015-08-10,96,10,9,10,10,9,9,1.58,true
6089828,https://www.airbnb.com/rooms/6089828,Modern & cosy apartment incl. bikes,3891498,"Derde Oosterparkstraat, Amsterdam, NH 1091 JX, Netherlands",Oud-Oost,Amsterdam,NH,1091 JX,Netherlands,52.35613551,4.917212946,Apartment,Entire home/apt,3,1,1,1,Real Bed,95,,,350,20,2,15,2,1125,7,1.55,Oost,East Amsterdam,123000,6,2015-05-12,2015-08-04,93,10,10,10,10,9,10,3.1,false
5827706,https://www.airbnb.com/rooms/5827706,Beautiful flat in oost,1824421,"Linnaeusstraat, Amsterdam, NH 1090, Netherlands",Oud-Oost,Amsterdam,NH,1090,Netherlands,52.36065086,4.924602649,Apartment,Entire home/apt,3,1,1,1,Real Bed,100,,,,40,2,40,1,1125,344,0.58,Oost,East Amsterdam,123000,1,2015-07-15,2015-07-15,80,10,8,10,10,8,8,1.16,true
4487945,https://www.airbnb.com/rooms/4487945,Great Apt@Amazing Oost with Garden,6999042,"Vrolikstraat, Amsterdam, North Holland 1092 VA, Netherlands",Oud-Oost,Amsterdam,North Holland,1092 VA,Netherlands,52.3579157,4.924933163,Apartment,Entire home/apt,6,1.5,1,3,Real Bed,75,,,250,30,2,30,3,1125,0,0.48,Oost,East Amsterdam,123000,4,2014-12-31,2015-02-02,95,10,9,10,9,9,9,0.96,false
3570490,https://www.airbnb.com/rooms/3570490,Cosy apartment next to city centre,7703684,"Blasiusstraat, Amsterdam, Noord-Holland 1091, Netherlands",Oud-Oost,Amsterdam,Noord-Holland,1091,Netherlands,52.35863763,4.913911868,Apartment,Entire home/apt,4,1,2,2,Real Bed,168,1000,,200,45,0,0,1,100,59,0.31,Oost,East Amsterdam,123000,4,2014-08-11,2015-06-29,95,10,10,10,10,10,10,0.62,false
4941689,https://www.airbnb.com/rooms/4941689,lovely+bright+trendy apartment,2154572,"Vrolikstraat, Amsterdam, Noord-Holland 1092 TT, Netherlands",Oud-Oost,Amsterdam,Noord-Holland,1092 TT,Netherlands,52.35682681,4.921946345,Condominium,Entire home/apt,2,1,1,1,Real Bed,95,,,100,40,1,0,2,20,30,2.55,Oost,East Amsterdam,123000,4,2015-07-20,2015-08-25,100,9,9,10,10,10,9,5.1,false
7896058,https://www.airbnb.com/rooms/7896058,Brand new and central appartment!,7923106,"Tweede Oosterparkstraat, Amsterdam, Noord-Holland 1091 HW, Netherlands",Oud-Oost,Amsterdam,Noord-Holland,1091 HW,Netherlands,52.35576009,4.914173599,Apartment,Entire home/apt,4,1.5,1,1,Real Bed,150,800,2600,200,25,3,30,4,1125,333,,Oost,East Amsterdam,123000,0,,,,,,,,,,,true
6787697,https://www.airbnb.com/rooms/6787697,Amazing windmill view + long term!,1372632,"Zeeburgerdijk, Amsterdam, Noord-Holland 1093SK, Netherlands",Oud-Oost,Amsterdam,Noord-Holland,1093SK,Netherlands,52.36638202,4.928552188,Apartment,Entire home/apt,4,1,1,1,Real Bed,99,700,1700,500,35,2,40,1,1125,124,,Oost,East Amsterdam,123000,0,,,,,,,,,,,false
1371855,https://www.airbnb.com/rooms/1371855,Luxurous apartment (3 pers),7294639,"Tweede Oosterparkstraat 150b, Amsterdam, Noord-Holland 1092 BH, Netherlands",Oud-Oost,Amsterdam,Noord-Holland,1092 BH,Netherlands,52.35660562,4.919875547,Apartment,Entire home/apt,3,1,2,3,Real Bed,130,,,100,20,2,0,1,1125,350,1.58,Oost,East Amsterdam,123000,29,2014-03-03,2015-08-15,87,9,8,9,9,9,8,3.16,true
2125706,https://www.airbnb.com/rooms/2125706,Classic peaceful luxury apartment,6099896,"Commelinstraat, Amsterdam, North Holland 1093, Netherlands",Oud-Oost,Amsterdam,North Holland,1093,Netherlands,52.36280852,4.928969187,Apartment,Entire home/apt,2,1,1,1,Real Bed,90,550,2500,350,50,2,30,3,21,9,1.75,Oost,East Amsterdam,123000,6,2015-05-25,2015-08-28,92,10,9,10,10,10,9,3.5,false
62015,https://www.airbnb.com/rooms/62015,"Charming, beautifully & sunny place",301340,"Javastraat, Amsterdam, North Holland 1094, Netherlands",Oud-Oost,Amsterdam,North Holland,1094,Netherlands,52.36445272,4.931235931,Apartment,Entire home/apt,2,1,1,1,Real Bed,150,950,3250,150,30,1,0,2,365,359,0.12,Oost,East Amsterdam,123000,7,2011-01-03,2015-05-03,97,10,10,10,10,8,8,0.24,true
1047746,https://www.airbnb.com/rooms/1047746,Big family house with garden!,2976877,"Tweede van Swindenstraat, Amsterdam, North Holland 1093 XA, Netherlands",Oud-Oost,Amsterdam,North Holland,1093 XA,Netherlands,52.36396426,4.927359851,House,Entire home/apt,5,2,4,4,Real Bed,175,,,200,60,4,25,4,1125,73,0.29,Oost,East Amsterdam,123000,8,2013-05-29,2015-08-16,95,10,10,10,10,9,10,0.58,false
6288073,https://www.airbnb.com/rooms/6288073,Cosy apartment near city centre,15019829,"Wibautstraat, Amsterdam, NH 1091, Netherlands",Oud-Oost,Amsterdam,NH,1091,Netherlands,52.35816755,4.909039787,Apartment,Entire home/apt,2,1,1,1,Real Bed,129,,,500,30,1,0,1,1125,358,0.29,Oost,East Amsterdam,123000,1,2015-05-26,2015-05-26,100,10,10,10,10,10,10,0.58,true
2224903,https://www.airbnb.com/rooms/2224903,Big app. w lovely garden Amsterdam,11353909,"Vrolikstraat, Amsterdam, North Holland 1091 VG, Netherlands",Oud-Oost,Amsterdam,North Holland,1091 VG,Netherlands,52.35637162,4.91608124,Apartment,Entire home/apt,5,1,2,5,Real Bed,125,850,3200,375,35,2,17,6,21,269,0.4,Oost,East Amsterdam,123000,7,2014-04-01,2015-07-12,88,8,8,8,9,10,8,0.8,true
1766327,https://www.airbnb.com/rooms/1766327,"Spacious and very nice apartment ",9281234,"Celebesstraat, Amsterdam, North Holland 1094, Netherlands",Oud-Oost,Amsterdam,North Holland,1094,Netherlands,52.3651847,4.928650614,Apartment,Entire home/apt,4,1,2,2,Real Bed,114,560,,,35,2,37,5,21,248,0.53,Oost,East Amsterdam,123000,11,2013-12-27,2015-07-05,92,9,10,10,10,8,9,1.06,true
7863438,https://www.airbnb.com/rooms/7863438,Charming apartment close to centre,25745744,"Tweede Boerhaavestraat, Amsterdam, Noord-Holland 1091 AR, Netherlands",Oud-Oost,Amsterdam,Noord-Holland,1091 AR,Netherlands,52.35865097,4.913250701,Apartment,Entire home/apt,2,1,1,1,Real Bed,140,,,300,50,1,0,2,1125,178,,Oost,East Amsterdam,123000,0,,,,,,,,,,,false
4945616,https://www.airbnb.com/rooms/4945616,Cosy apartment near Amstel river,10588495,"Eerste Oosterparkstraat, Amsterdam, Noord-Holland 1091, Netherlands",Oud-Oost,Amsterdam,Noord-Holland,1091,Netherlands,52.35698439,4.909479916,Apartment,Entire home/apt,2,1,1,1,Real Bed,110,,,100,50,1,0,3,14,305,0.6,Oost,East Amsterdam,123000,3,2015-04-08,2015-05-06,93,10,10,10,10,10,10,1.2,true
4650761,https://www.airbnb.com/rooms/4650761,On the Amstel river in Amsterdam,24064549,"Weesperzijde, Amsterdam, North Holland 1091 EM, Netherlands",Oud-Oost,Amsterdam,North Holland,1091 EM,Netherlands,52.35182707,4.911934069,Boat,Entire home/apt,6,1,2,3,Real Bed,199,,,300,40,4,65,2,1125,319,4.02,Oost,East Amsterdam,123000,33,2015-01-02,2015-08-24,94,9,9,10,10,10,9,8.04,true
3428947,https://www.airbnb.com/rooms/3428947,Wonderful apt. with big garden!,16248339,"Ben Viljoenstraat, Amsterdam, North Holland 1091 XS, Netherlands",Oud-Oost,Amsterdam,North Holland,1091 XS,Netherlands,52.35323812,4.917103241,Apartment,Entire home/apt,4,1,1,2,Real Bed,100,600,,100,30,2,10,2,8,244,0.86,Oost,East Amsterdam,123000,12,2014-07-14,2015-08-31,97,10,10,10,10,9,10,1.72,true
86675,https://www.airbnb.com/rooms/86675,The wonderful houseboat!!,475083,"Weesperzijde, Amsterdam, North Holland 1091 EJ, Netherlands",Oud-Oost,Amsterdam,North Holland,1091 EJ,Netherlands,52.35313988,4.910610198,Boat,Entire home/apt,4,1,2,2,Real Bed,262,,3200,300,50,1,0,4,28,309,2.42,Oost,East Amsterdam,123000,25,2014-10-30,2015-08-22,99,10,10,10,10,10,10,4.84,true
7099079,https://www.airbnb.com/rooms/7099079,"Great Location: big, sunny & clean!",37208442,"Polderweg, Amsterdam, Noord-Holland 1093, Netherlands",Oud-Oost,Amsterdam,Noord-Holland,1093,Netherlands,52.35806567,4.930083738,Apartment,Entire home/apt,4,1.5,1,1,Real Bed,149,900,3000,250,30,2,0,1,1125,38,,Oost,East Amsterdam,123000,0,,,,,,,,,,,false
349208,https://www.airbnb.com/rooms/349208,Cozy room at Magnolia,1029506,"De la Reijstraat, Watergraafsmeer, North Holland 1091, Netherlands",Oud-Oost,Amsterdam,North Holland,1091,Netherlands,52.3513519,4.917794286,House,Private room,2,1,1,2,Real Bed,70,490,1197,,25,4,35,2,30,350,0.4,Oost,East Amsterdam,123000,15,2012-08-07,2015-08-20,95,10,10,9,9,10,9,0.8,true
1791028,https://www.airbnb.com/rooms/1791028,Light & Spacious Dappermarket House,5144676,"Von Zesenstraat, Amsterdam, North Holland 1093 BJ, Netherlands",Oud-Oost,Amsterdam,North Holland,1093 BJ,Netherlands,52.36565502,4.929109538,Apartment,Entire home/apt,2,1,1,1,Real Bed,125,,1412,200,30,1,0,2,30,322,0.79,Oost,East Amsterdam,123000,18,2013-10-21,2015-08-08,93,9,9,10,10,9,9,1.58,true
753982,https://www.airbnb.com/rooms/753982,Cosy studio (18m2) in scenic area,3966458,"Ringdijk, Amsterdam, North Holland 1097 AB, Netherlands",Oud-Oost,Amsterdam,North Holland,1097 AB,Netherlands,52.35550354,4.92595326,Apartment,Entire home/apt,2,1,1,1,Pull-out Sofa,55,300,1000,,,1,0,3,14,210,0.38,Oost,East Amsterdam,123000,7,2014-02-27,2014-08-31,97,10,8,9,10,10,9,0.76,false
6722220,https://www.airbnb.com/rooms/6722220,Beautiful bright appartment,9684747,"Vrolikstraat, Amsterdam, Noord-Holland 1092, Netherlands",Oud-Oost,Amsterdam,Noord-Holland,1092,Netherlands,52.35639262,4.922443274,Apartment,Entire home/apt,2,1,0,1,Real Bed,120,,,100,25,1,0,1,1125,62,1.15,Oost,East Amsterdam,123000,2,2015-07-14,2015-07-19,100,10,8,10,10,10,10,2.3,false
